CMS Code,Carrier,Plan Name,Year,Benefit,Value,Source,Verified By,Verified Date,Notes
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Ambulance (air),$475,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Transportation,$0 - $475,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Lab services,$0 - $325,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Lab services,$0 copay,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Diagnostic radiology,20%,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Renal dialysis,20%,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Durable medical equipment,20% - 50%,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Prosthetics,0% - 20%,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Diabetic supplies,0% - 50%,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Physical therapy,$0 - $30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Occupational therapy,$30 - $50,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Cardiac rehab,$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Pulmonary rehab,$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Mental health (individual),$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Mental health (group),$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Substance abuse (individual),$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Partial hospitalization,$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Rx deductible,$615 (tiers 6 exempt),CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Rx deductible,$461 tiers 3-5,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $0 / 15% / 25% / 26%,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Dental - allowance,"$2,000 per year",CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Dental - allowance,"$2,000 per year (Network-based)",FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Dental - preventive,$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Vision - eyeglasses,$300 per year,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Hearing aids,$399 - $699 (2 per year),CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,OTC allowance,$50 per visit,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,OTC allowance,$50 per quarter,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Service area,"Western North Carolina (Avery, Buncombe, Burke, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Yancey)",FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Key notes,"LIS members pay the lower of their LIS cost share or Part D plan copay. To avoid disenrollment, members must submit their portion of the C-SNP form with their enrollment form, and have their provider complete their section within 2 months. The Food & Home Card is only for chronically ill members who meet specific health criteria (see SB/EOC for details). We proactively review health records to check eligibility. Completing an HRA can help speed up this process.",FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Premium,$0.00,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Medical deductible,$0,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Max out-of-pocket,"$4,950",FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,PCP,$0 copay,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Specialist,$35 copay,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Referrals,No,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Inpatient hospital,"$515 per day for days 1-5, $0 days 6+",FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Outpatient surgery (ASC),$440-$540 copay,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Emergency room,$130 copay,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Lab services,$0 copay,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Wellness programs,$150 per year,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Rx deductible,$650 tiers 3-5,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Rx retail (30-day),$0 / $2 / 25% / 25% / 26%,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Dental - allowance,"$3,750 per year (Direct member reimbursement)",FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Vision - eyeglasses,$250 per year,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,OTC allowance,$50 per quarter,FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Service area,"Northwest North Carolina (Alleghany, Ashe, Surry, Wilkes)",FL,,,
H5299-021-000,Devoted,DEVOTED CORE 021 NC (HMO),2027,Key notes,-,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Premium,$0.00,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Medical deductible,$315,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Max out-of-pocket,"$9,300",FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,PCP,$0 copay,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Specialist,$45 copay,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Referrals,No,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Inpatient hospital,"$465 per day for days 1-5, $0 days 6+",FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Outpatient surgery (ASC),$465-$565 copay,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Emergency room,$115 copay,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Lab services,$0 copay,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Wellness programs,$150 per year,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Rx deductible,$650 tiers 3-5,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Rx retail (30-day),$0 / $5 / 25% / 25% / 26%,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Dental - allowance,$250 per year (Direct member reimbursement),FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Vision - eyeglasses,$200 per year,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Hearing aids,$599-$899 copay per aid,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,OTC allowance,Not covered,FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Service area,"Northwest North Carolina (Alleghany, Ashe, Surry, Wilkes)",FL,,,
H5299-022-000,Devoted,DEVOTED GIVEBACK 022 NC (HMO),2027,Key notes,"Higher giveback amount, less supplemental coverage. The Part B premium buydown benefit is designed for members who pay their own Medicare Part B premium. Members whose premium is paid by Medicaid or another assistance program will not benefit from the premium reduction. Processing through Social Security may take several months.",FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Premium,$0.00,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Medical deductible,$0,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Max out-of-pocket,"$4,700",FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,PCP,$0 copay,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Specialist,$10 copay,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Referrals,No,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Inpatient hospital,"$370 per day for days 1-5, $0 days 6+",FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Outpatient surgery (ASC),$295-$395 copay,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Emergency room,$130 copay,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Lab services,$0 copay,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Wellness programs,$150 per year,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Rx deductible,$650 tiers 3-5,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Rx retail (30-day),$0 / $2 / 25% / 25% / 26%,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Dental - allowance,"$3,750 per year (Direct member reimbursement)",FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Vision - eyeglasses,$300 per year,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,OTC allowance,$100 per quarter,FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Service area,"Wilmington (Bladen, Brunswick, Columbus, New Hanover, Pender)",FL,,,
H5299-023-000,Devoted,DEVOTED CORE 023 NC (HMO),2027,Key notes,-,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Premium,$0.00,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Medical deductible,$175,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Max out-of-pocket,"$9,850",FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,PCP,$0 copay,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Specialist,$45 copay,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Referrals,No,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Inpatient hospital,"$450 per day for days 1-5, $0 days 6+",FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Outpatient surgery (ASC),$450-$550 copay,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Emergency room,$115 copay,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Lab services,$0 copay,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Wellness programs,$150 per year,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Rx deductible,$650 tiers 3-5,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Rx retail (30-day),$0 / $5 / 25% / 25% / 26%,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Dental - allowance,$250 per year (Direct member reimbursement),FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Vision - eyeglasses,$200 per year,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Hearing aids,$599-$899 copay per aid,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,OTC allowance,Not covered,FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Service area,"Wilmington (Bladen, Brunswick, Columbus, New Hanover, Pender)",FL,,,
H5299-024-000,Devoted,DEVOTED GIVEBACK 024 NC (HMO),2027,Key notes,"Higher giveback amount, less supplemental coverage. The Part B premium buydown benefit is designed for members who pay their own Medicare Part B premium. Members whose premium is paid by Medicaid or another assistance program will not benefit from the premium reduction. Processing through Social Security may take several months.",FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Premium,$0.00,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Medical deductible,$0,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Max out-of-pocket,"$4,950",FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,PCP,$0 copay,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Specialist,$25 copay,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Referrals,No,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Inpatient hospital,"$470 per day for days 1-5, $0 days 6+",FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Outpatient surgery (ASC),$395-$495 copay,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Emergency room,$130 copay,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Lab services,$0 copay,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Wellness programs,$150 per year,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Rx deductible,$650 tiers 3-5,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Rx retail (30-day),$0 / $2 / 25% / 25% / 26%,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Dental - allowance,"$3,750 per year (Direct member reimbursement)",FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Vision - eyeglasses,$300 per year,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,OTC allowance,$65 per quarter,FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Service area,"Western North Carolina (Avery, Buncombe, Burke, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Yancey)",FL,,,
H5299-029-000,Devoted,DEVOTED CORE 029 NC (HMO),2027,Key notes,-,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Premium,$0.00,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Medical deductible,$175,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Max out-of-pocket,"$9,850",FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,PCP,$0 copay,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Specialist,$45 copay,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Referrals,No,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Inpatient hospital,"$450 per day for days 1-5, $0 days 6+",FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Outpatient surgery (ASC),$450-$550 copay,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Emergency room,$115 copay,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Lab services,$0 copay,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Wellness programs,$150 per year,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Rx deductible,$650 tiers 3-5,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Rx retail (30-day),$0 / $5 / 25% / 25% / 26%,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Dental - allowance,$250 per year (Direct member reimbursement),FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Vision - eyeglasses,$200 per year,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Hearing aids,$599-$899 copay per aid,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,OTC allowance,Not covered,FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Service area,"Western North Carolina (Avery, Buncombe, Burke, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Yancey)",FL,,,
H5299-030-000,Devoted,DEVOTED GIVEBACK 030 NC (HMO),2027,Key notes,"Higher giveback amount, less supplemental coverage. The Part B premium buydown benefit is designed for members who pay their own Medicare Part B premium. Members whose premium is paid by Medicaid or another assistance program will not benefit from the premium reduction. Processing through Social Security may take several months.",FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Premium,$0.00,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Medical deductible,$150,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Max out-of-pocket,"$7,050",FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,PCP,$0 copay,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Specialist,$40 copay,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Referrals,No,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Inpatient hospital,"$550 per day for days 1-5, $0 days 6+",FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Outpatient surgery (ASC),$455-$555 copay,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Emergency room,$130 copay,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Lab services,$0 copay,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Rx deductible,$700 tiers 3-5,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $2 / 25% / 25% / 25%,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Dental - allowance,"$4,250 per year (Direct member reimbursement)",FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Vision - eyeglasses,$350 per year,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Hearing aids,$599-$899 copay per aid,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,OTC allowance,$138 per quarter,FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Service area,"Charlotte (Alexander, Anson, Cabarrus, Caldwell, Catawba, Cleveland, Gaston, Iredell, Lincoln, Mecklenburg, Montgomery, Rowan, Stanly, Union)",FL,,,
H5299-031-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 031 NC (HMO C-SNP),2027,Key notes,"The Part B premium buydown benefit is designed for members who pay their own Medicare Part B premium. Members whose premium is paid by Medicaid or another assistance program will not benefit from the premium reduction. Processing through Social Security may take several months. To avoid disenrollment, members must submit their portion of the C-SNP form with their enrollment form, and have their provider complete their section within 2 months.",FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Premium,$0.00,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Medical deductible,$150,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Max out-of-pocket,"$5,700",FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,PCP,$0 copay,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Specialist,$40 copay,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Referrals,No,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Inpatient hospital,"$550 per day for days 1-5, $0 days 6+",FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Outpatient surgery (ASC),$360-$460 copay,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Emergency room,$130 copay,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Lab services,$0 copay,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Rx deductible,$700 tiers 3-5,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $2 / 25% / 25% / 25%,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Dental - allowance,"$2,500 per year (Direct member reimbursement)",FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Vision - eyeglasses,$350 per year,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Hearing aids,$599-$899 copay per aid,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,OTC allowance,$135 per quarter,FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Service area,"Greensboro (Alamance, Caswell, Guilford, Person, Randolph, Rockingham); Winston-Salem (Davidson, Davie, Forsyth, Stokes, Yadkin)",FL,,,
H5299-032-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 032 NC (HMO C-SNP),2027,Key notes,"The Part B premium buydown benefit is designed for members who pay their own Medicare Part B premium. Members whose premium is paid by Medicaid or another assistance program will not benefit from the premium reduction. Processing through Social Security may take several months. To avoid disenrollment, members must submit their portion of the C-SNP form with their enrollment form, and have their provider complete their section within 2 months.",FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Premium,$0.00,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Medical deductible,$130,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Max out-of-pocket,"$7,100",FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,PCP,$0 copay,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Specialist,$35 copay,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Referrals,No,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Inpatient hospital,"$550 per day for days 1-5, $0 days 6+",FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Outpatient surgery (ASC),$400-$500 copay,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Emergency room,$130 copay,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Lab services,$0 copay,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Rx deductible,$700 tiers 3-5,FL,,,
H5299-033-000,Devoted,DEVOTED C-SNP GIVEBACK EXTRAS 033 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $2 / 25% / 25% / 25%,FL,,,
